run_key,dataset,exog,loss,fold,checkpoint,anchoring,mse,rmse,mae,corr,corr_h1,corr_hN,corr_valid_horizons,corr_total_horizons,corr_invalid_reasons,seg_mse_median,seg_mse_p90,n_segments,n_windows,exog_in,exog_cols_actual,input_cols_actual,seq_len,config_hash,plan_id,eval_version,eval_code_hash,persist_mse,improve_mse_pct
old__full__mse__f1,old,full,mse,1,best_mse,persistence,2989.240234375,54.673946380615234,24.723085403442383,0.9804422411720372,0.9993983800270143,0.9503197670019179,15,15,,93.80084228515625,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,9439c4ac1c6ceb81,d896860175be,v1-corr-skip-constant,2569904e,2989.240234375,0.0
old__full__mse__f2,old,full,mse,2,best_corr,raw,36962.39453125,192.2560577392578,143.07638549804688,0.7644555962634239,0.7766239764697843,0.7583185185362722,15,15,,16378.5390625,95081.825,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,e3b7bbbbbdfc224d,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-1136.5145861267247
old__full__mse__f2,old,full,mse,2,best_corr,anchored,3772.92578125,61.42414474487305,40.4188346862793,0.9824306937776729,0.9993983800290088,0.9613656744892045,15,15,,3643.037841796875,8409.0341796875,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,e3b7bbbbbdfc224d,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-26.216870417984296
old__full__mse__f2,old,full,mse,2,best_corr,persistence,2989.240478515625,54.673946380615234,24.723085403442383,0.980442240850487,0.9993983800290088,0.950319765973861,15,15,,93.80087280273438,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,e3b7bbbbbdfc224d,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,0.0
old__full__mse__f2,old,full,mse,2,best_mse,raw,36962.39453125,192.2560577392578,143.07638549804688,0.7644555962634239,0.7766239764697843,0.7583185185362722,15,15,,16378.5390625,95081.825,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,e3b7bbbbbdfc224d,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-1136.5145861267247
old__full__mse__f2,old,full,mse,2,best_mse,anchored,3772.92578125,61.42414474487305,40.4188346862793,0.9824306937776729,0.9993983800290088,0.9613656744892045,15,15,,3643.037841796875,8409.0341796875,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,e3b7bbbbbdfc224d,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-26.216870417984296
old__full__mse__f2,old,full,mse,2,best_mse,persistence,2989.240478515625,54.673946380615234,24.723085403442383,0.980442240850487,0.9993983800290088,0.950319765973861,15,15,,93.80087280273438,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,e3b7bbbbbdfc224d,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,0.0
old__full__mse__f3,old,full,mse,3,best_corr,raw,31763.9921875,178.22454833984375,109.15432739257812,0.802932004649198,0.8045784020518606,0.7931379660492692,15,15,,3264.44189453125,61371.88906249999,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,1a018183a15b280a,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-962.6108008303543
old__full__mse__f3,old,full,mse,3,best_corr,anchored,1772.263916015625,42.0982666015625,22.367212295532227,0.9892737307079356,0.9993983800507983,0.9732806715953362,15,15,,397.9622497558594,3221.1653320312485,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,1a018183a15b280a,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,40.711898933749126
old__full__mse__f3,old,full,mse,3,best_corr,persistence,2989.240478515625,54.673946380615234,24.723085403442383,0.9804422419927034,0.9993983800507983,0.950319768891901,15,15,,93.80088806152344,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,1a018183a15b280a,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,0.0
old__full__mse__f3,old,full,mse,3,best_mse,raw,33073.77734375,181.86196899414062,113.27963256835938,0.8023097784922862,0.8044626457480292,0.7929238085794014,15,15,,3858.0859375,63406.51249999999,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,1a018183a15b280a,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-1006.427454781876
old__full__mse__f3,old,full,mse,3,best_mse,anchored,1706.0142822265625,41.303924560546875,21.448406219482422,0.9895506540727769,0.9993983800507983,0.9741816103019377,15,15,,283.8955993652344,3226.5915039062484,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,1a018183a15b280a,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,42.928168727538356
old__full__mse__f3,old,full,mse,3,best_mse,persistence,2989.240478515625,54.673946380615234,24.723085403442383,0.9804422419927034,0.9993983800507983,0.950319768891901,15,15,,93.80088806152344,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,1a018183a15b280a,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,0.0
old__full__huber__f1,old,full,huber,1,best_corr,raw,49318.0859375,222.07675170898438,147.7216339111328,0.7397988471564875,0.7997978425529927,0.7776082536037183,15,15,,15524.0654296875,121565.46874999999,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,fd85dccce924e01f,d896860175be,v1-corr-skip-constant,2569904e,2989.240234375,-1549.8535437320443
old__full__huber__f1,old,full,huber,1,best_corr,anchored,12816.9873046875,113.2121353149414,80.84737396240234,0.9615484456755542,0.999398380044236,0.9696956952737353,15,15,,10804.8359375,38128.284374999996,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,fd85dccce924e01f,d896860175be,v1-corr-skip-constant,2569904e,2989.240234375,-328.7707343591044
old__full__huber__f1,old,full,huber,1,best_corr,persistence,2989.240234375,54.673946380615234,24.723085403442383,0.9804422411720372,0.9993983800270143,0.9503197670019179,15,15,,93.80084228515625,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,fd85dccce924e01f,d896860175be,v1-corr-skip-constant,2569904e,2989.240234375,0.0
old__full__huber__f1,old,full,huber,1,best_mse,raw,49318.0859375,222.07675170898438,147.7216339111328,0.7397988471564875,0.7997978425529927,0.7776082536037183,15,15,,15524.0654296875,121565.46874999999,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,fd85dccce924e01f,d896860175be,v1-corr-skip-constant,2569904e,2989.240234375,-1549.8535437320443
old__full__huber__f1,old,full,huber,1,best_mse,anchored,12816.9873046875,113.2121353149414,80.84737396240234,0.9615484456755542,0.999398380044236,0.9696956952737353,15,15,,10804.8359375,38128.284374999996,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,fd85dccce924e01f,d896860175be,v1-corr-skip-constant,2569904e,2989.240234375,-328.7707343591044
old__full__huber__f1,old,full,huber,1,best_mse,persistence,2989.240234375,54.673946380615234,24.723085403442383,0.9804422411720372,0.9993983800270143,0.9503197670019179,15,15,,93.80084228515625,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,fd85dccce924e01f,d896860175be,v1-corr-skip-constant,2569904e,2989.240234375,0.0
old__full__huber__f2,old,full,huber,2,best_corr,raw,45763.859375,213.92489624023438,149.30126953125,0.776836428829265,0.7940482316279954,0.7666568551546025,15,15,,23407.732421875,137393.240625,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,9ee5231060c60e69,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-1430.9527521762009
old__full__huber__f2,old,full,huber,2,best_corr,anchored,2287.890380859375,47.8318977355957,30.236984252929688,0.9864641750695792,0.9993983800290088,0.9726712844524477,15,15,,1353.753173828125,3756.2519531249986,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,9ee5231060c60e69,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,23.46248495887227
old__full__huber__f2,old,full,huber,2,best_corr,persistence,2989.240478515625,54.673946380615234,24.723085403442383,0.980442240850487,0.9993983800290088,0.950319765973861,15,15,,93.80087280273438,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,9ee5231060c60e69,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,0.0
old__full__huber__f2,old,full,huber,2,best_mse,raw,44640.20703125,211.28228759765625,136.15040588378906,0.7332131960952126,0.7572699819369497,0.7287074948516494,15,15,,7603.73583984375,107711.34374999999,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,9ee5231060c60e69,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-1393.3628576251954
old__full__huber__f2,old,full,huber,2,best_mse,anchored,3555.908203125,59.63143539428711,42.83224868774414,0.9848762809714273,0.9993983800285334,0.9703754135461911,15,15,,3325.583251953125,4968.485546874999,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,9ee5231060c60e69,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-18.956913258807692
old__full__huber__f2,old,full,huber,2,best_mse,persistence,2989.240478515625,54.673946380615234,24.723085403442383,0.980442240850487,0.9993983800290088,0.950319765973861,15,15,,93.80087280273438,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,9ee5231060c60e69,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,0.0
old__full__huber__f3,old,full,huber,3,best_corr,raw,41360.14453125,203.37193298339844,121.661865234375,0.7814331317820009,0.7836321218288037,0.7702603739927143,15,15,,3885.745361328125,85652.228125,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,0e693ee9e0331cc0,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-1283.6338972563465
old__full__huber__f3,old,full,huber,3,best_corr,anchored,1791.8636474609375,42.33041000366211,21.59052085876465,0.9886509028469289,0.9993983800507983,0.9701905115301591,15,15,,334.0797119140625,3071.741210937498,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,0e693ee9e0331cc0,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,40.056222965683645
old__full__huber__f3,old,full,huber,3,best_corr,persistence,2989.240478515625,54.673946380615234,24.723085403442383,0.9804422419927034,0.9993983800507983,0.950319768891901,15,15,,93.80088806152344,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,0e693ee9e0331cc0,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,0.0
old__full__huber__f3,old,full,huber,3,best_mse,raw,41360.14453125,203.37193298339844,121.661865234375,0.7814331317820009,0.7836321218288037,0.7702603739927143,15,15,,3885.745361328125,85652.228125,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,0e693ee9e0331cc0,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,-1283.6338972563465
old__full__huber__f3,old,full,huber,3,best_mse,anchored,1791.8636474609375,42.33041000366211,21.59052085876465,0.9886509028469289,0.9993983800507983,0.9701905115301591,15,15,,334.0797119140625,3071.741210937498,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,0e693ee9e0331cc0,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,40.056222965683645
old__full__huber__f3,old,full,huber,3,best_mse,persistence,2989.240478515625,54.673946380615234,24.723085403442383,0.9804422419927034,0.9993983800507983,0.950319768891901,15,15,,93.80088806152344,6757.759179687499,19,5523,9,"Past10Min,Past1Hr,Now,north_gate_opening_1,north_gate_opening_2,north_gate_opening_3,south_gate_opening_1,south_gate_opening_2,south_gate_opening_3","HL02,HL03,HL04,HL05,HL06",60,0e693ee9e0331cc0,d896860175be,v1-corr-skip-constant,2569904e,2989.240478515625,0.0
